year,statefips,countyfips,DS_PM_pred
2017,31,83,6.232983561643836
2017,36,83,6.659133007175473
2017,37,83,7.826331278538813
2017,38,83,5.798035616438356
2017,39,83,8.46857602739726
2017,40,83,8.381642123287671
2017,42,83,7.164881735159817
2017,45,83,9.034065197538217
2017,46,83,6.331227895392279
2017,47,83,8.004019178082192
2017,48,83,7.67645205479452
2017,5,83,8.876940639269406
2017,51,83,7.925293150684932
2017,54,83,6.741843835616438
2017,55,83,5.740736712328767
2017,6,83,9.140198583961828
2017,8,83,5.052886105675147
2017,51,830,7.579364383561644
2017,51,840,7.810311780821918
2017,1,85,9.131308904109589
2017,12,85,7.507842348336595
2017,13,85,8.457963470319635
2017,16,85,7.513587214611872
2017,17,85,7.683530136986301
2017,18,85,8.359413410237924
2017,19,85,8.003500273972603
2017,20,85,8.391374429223744
2017,21,85,8.425865362035225
2017,22,85,9.002247358121331
2017,26,85,6.123632876712329
2017,27,85,6.459445401174168
2017,28,85,8.570849771689498
2017,29,85,7.533128767123288
2017,30,85,5.752867579908676
2017,31,85,5.703909589041096
2017,36,85,8.717776850571824
2017,37,85,8.526466463723998
2017,38,85,5.513704109589041
2017,39,85,8.779363202645253
2017,40,85,8.455195433789954
2017,42,85,9.92193296803653
2017,45,85,8.55062358546754
2017,46,85,4.77977397260274
2017,47,85,7.891284931506849
2017,48,85,9.579291870944484
2017,5,85,9.209022602739726
2017,51,85,8.131077665276951
2017,54,85,8.148600913242009
2017,55,85,5.186694520547945
2017,6,85,8.834523287671233
2017,8,85,4.804678356164384
2017,12,86,8.079957476067065
2017,1,87,9.892936073059361
2017,12,87,7.194093607305936
2017,13,87,9.802234442270059
2017,16,87,8.133444748858448
2017,17,87,9.137260273972603
2017,18,87,8.191142123287671
2017,19,87,8.180300273972603
2017,20,87,8.304220547945206
2017,21,87,8.311177397260274
2017,22,87,8.376646575342466
2017,26,87,7.72395901826484
2017,27,87,6.036653424657534
2017,28,87,9.352856164383562
2017,29,87,8.36116803652968
2017,30,87,6.87915205479452
2017,31,87,5.736008219178082
2017,36,87,7.524025795574289
2017,37,87,7.087218321917808
2017,38,87,5.174372602739726
2017,39,87,8.470951198630137
2017,40,87,8.283529680365297
2017,42,87,8.516417351598174
2017,45,87,8.580546118721461
2017,46,87,5.867387671232877
2017,47,87,7.85487397260274
2017,48,87,6.694783561643836
2017,5,87,8.054008904109589
2017,51,87,8.309689511986301
2017,54,87,8.053716438356164
2017,55,87,6.375227876712329
2017,6,87,6.932101844046365
2017,8,87,6.27758904109589
2017,1,89,8.838731544379809
2017,12,89,7.920934931506849
2017,13,89,9.883325630609353
2017,17,89,9.145856598730371
2017,18,89,8.918950169769348
2017,19,89,7.299203652968036
2017,20,89,6.79426301369863
2017,21,89,8.259497716894977
2017,22,89,8.780998103266596
2017,26,89,5.987848858447489
2017,27,89,6.582634931506849
2017,28,89,9.57066614481409
2017,29,89,7.953582648401826
2017,30,89,11.629343378995434
2017,31,89,5.84536095890411
2017,36,89,6.438524266144814
2017,37,89,7.52640162354135
2017,38,89,5.346511643835616
2017,39,89,8.788394006849315
2017,40,89,9.009303082191781
2017,42,89,7.977179078455791
2017,45,89,8.06986799501868
2017,46,89,5.76341095890411
2017,47,89,9.509646575342466
2017,48,89,8.714921643835616
2017,5,89,8.346213698630137
2017,51,89,7.574014872798434
2017,54,89,7.239391780821918
2017,55,89,6.809240639269406
2017,6,89,7.828870205479452
2017,8,89,5.36579843444227
2017,1,9,9.342901674277017
2017,12,9,7.387601600193963
2017,13,9,9.28846301369863
2017,16,9,11.910594520547945
2017,17,9,8.500378082191781
2017,18,9,8.520432191780822
2017,19,9,7.721237442922374
2017,20,9,6.550244178082192
2017,21,9,8.328494794520548
2017,22,9,8.411388736681887
2017,23,9,4.857348751007252
2017,24,9,7.912572146118722
2017,25,9,5.791027397260274
2017,26,9,6.094644618395303
2017,27,9,6.388097716894977
2017,28,9,8.36581095890411
2017,29,9,8.172659099804305
2017,30,9,5.642881095890411
2017,31,9,5.576183561643836
2017,32,9,4.916517808219178
2017,33,9,5.518225522710887
2017,34,9,7.20566720890411
2017,35,9,6.408870091324201
2017,36,9,6.879506196999348
2017,37,9,6.924704109589041
2017,38,9,5.892003652968036
2017,39,9,8.238455159817352
2017,4,9,6.073933637747336
2017,40,9,6.902415068493151
2017,41,9,7.248526301369863
2017,42,9,8.369198754669988
2017,44,9,5.410441095890411
2017,45,9,8.367043150684932
2017,46,9,6.076534246575342
2017,47,9,8.282617906066536
2017,48,9,7.630245662100457
2017,49,9,5.365720547945206
2017,5,9,8.143224266144814
2017,50,9,5.459827397260274
2017,51,9,7.401786605783866
2017,53,9,4.934881148075669
2017,54,9,8.908283105022831
2017,55,9,6.341775291730086
2017,56,9,5.001506849315068
2017,6,9,9.150361917808219
2017,8,9,5.301875342465753
2017,9,9,6.547115619337537
2017,1,91,8.970655707762557
2017,12,91,8.158884062813231
2017,13,91,9.099731506849315
2017,17,91,8.499173452999528
2017,18,91,7.941960665362035
2017,19,91,7.466000684931507
2017,20,91,7.877961938883035
2017,21,91,8.815294063926941
2017,22,91,8.391221917808219
2017,26,91,8.084297677188803
2017,27,91,6.883689497716895
2017,28,91,8.584261643835616
2017,29,91,8.351121232876712
2017,30,91,5.699964383561644
2017,31,91,5.349578082191781
2017,36,91,6.629696657534247
2017,37,91,7.403925479452055
2017,38,91,6.531353424657534
2017,39,91,8.616942216687422
2017,40,91,9.008729223744292
2017,42,91,9.492363500616763
2017,45,91,8.966653067301966
2017,46,91,6.270446575342466
2017,47,91,6.968692602739726
2017,48,91,9.209733447488584
2017,5,91,9.417540867579909
2017,51,91,6.474635616438356
2017,54,91,7.74883698630137
2017,55,91,6.87788904109589
2017,6,91,6.729912328767123
2017,8,91,4.532715068493151
2017,1,93,8.328964383561644
2017,12,93,7.334187899543379
2017,13,93,9.426306849315068
2017,17,93,9.027612328767123
2017,18,93,8.003377808219178
2017,19,93,7.428340639269406
2017,20,93,6.188271232876712
2017,21,93,8.722571731008717
2017,22,93,8.863517416829746
2017,26,93,7.965246530428924
2017,27,93,6.279412785388128
2017,28,93,8.451263926940639
2017,29,93,8.201140410958904
2017,30,93,10.490578082191781
2017,31,93,6.732790410958904
2017,36,93,6.751928703408729
2017,37,93,8.226278538812785
2017,38,93,6.315525570776256
2017,39,93,8.724343629198724
2017,40,93,7.326898630136986
2017,42,93,9.019961643835616
2017,46,93,5.928782465753425
2017,47,93,8.974749045988258
2017,48,93,7.987132876712329
2017,5,93,8.595622374429224
2017,51,93,7.494619178082192
2017,54,93,6.821022831050228
2017,55,93,6.942162328767123
2017,6,93,7.82166927592955
2017,8,93,4.286804931506849
2017,1,95,9.019670319634703
2017,12,95,8.656072238766462
2017,13,95,9.81903033992897
2017,17,95,8.62024845890411
2017,18,95,8.607882932247316
2017,19,95,7.877422602739726
2017,20,95,7.098359817351598
2017,21,95,7.764538231631382
2017,22,95,8.845615442092154
2017,26,95,5.760272146118722
2017,27,95,5.989976516634051
2017,28,95,9.10256499238965
2017,29,95,8.416476216699938
2017,30,95,5.762764383561644
2017,31,95,7.585920547945206
2017,36,95,6.02753595890411
2017,37,95,6.602301369863014
2017,38,95,6.311635616438356
2017,39,95,8.692515607809298
2017,40,95,8.743417123287671
2017,42,95,9.226002699435939
2017,46,95,4.638353424657534
2017,47,95,8.424771232876712
2017,48,95,7.654906849315068
2017,5,95,8.463542465753425
2017,51,95,7.57292403486924
2017,54,95,8.247400913242009
2017,55,95,6.290428767123288
2017,6,95,10.769295947488584
2017,8,95,5.635939726027397
2017,1,97,8.931512160538332
2017,12,97,8.672989976612095
2017,13,97,9.614608082191781
2017,17,97,8.432806303160534
2017,18,97,9.248657155088063
2017,19,97,7.816497716894977
2017,20,97,6.508394520547945
2017,21,97,8.413518356164384
2017,22,97,8.580303965392934
2017,26,97,5.993038904109589
2017,27,97,5.961988356164384
2017,28,97,8.590515068493151
2017,29,97,8.566269115815691
2017,30,97,5.753920547945206
2017,31,97,8.117749315068493
2017,36,97,6.161455342465753
2017,37,97,8.783092777085928
2017,38,97,6.805518493150685
2017,39,97,8.662947716894977
2017,40,97,9.065359512937595
2017,42,97,9.027141666666667
2017,46,97,5.749969863013699
2017,47,97,8.111310502283105
2017,48,97,8.714646917808219
2017,5,97,8.631468493150685
2017,51,97,7.562893150684932
2017,54,97,7.254029680365297
2017,55,97,6.189974755381605
2017,6,97,9.441152096305521
2017,8,97,4.20102397260274
2017,1,99,8.81225675146771
2017,12,99,7.655169326450144
2017,13,99,9.462585753424658
2017,17,99,8.556109980430528
2017,18,99,8.177443607305936
2017,19,99,7.80044505327245
2017,20,99,8.23936095890411
2017,21,99,8.373583561643836
2017,22,99,8.703095392278954
2017,26,99,9.159204604261796
2017,27,99,7.315866500622665
2017,28,99,9.287823483365949
2017,29,99,8.543645205479452
2017,30,99,7.314144292237443
2017,31,99,6.624860273972603
2017,36,99,6.314919452054794
2017,37,99,7.074454794520548
2017,38,99,6.724282191780822
2017,39,99,9.86149060665362
2017,40,99,8.415478538812785
2017,42,99,8.77469698630137
2017,46,99,6.205552641878669
2017,47,99,7.822419178082192
2017,48,99,8.692469935111752
2017,5,99,9.240875799086758
2017,51,99,7.86949205479452
2017,54,99,8.417613698630137
2017,55,99,5.200738356164384
2017,6,99,12.429667385601865
2017,8,99,5.608454246575342
